ID DISTRIBUIDORA;PERIODO;CONJUNTO;COD CONJUNTO;NUMERO UCS;DECTOT;FECTOT;DECXP;FECXP;DECXN;FECXN;DECIP;FECIP;DECIND;FECIND;DECINE;FECINE;DECINC;FECINC;DECINO;FECINO;DECIPC;FECIPC;DECXPC;FECXPC;DECXNC;FECXNC
405;Fevereiro/2023;LUCAS DO RIO VERDE_34,5KV;16421;1.828;10,11;2,86;0,00;0,00;0,00;0,00;0,04;0,02;10,00;2,83;0,02;0,00;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;NOVA MONTE VERDE;16422;22.854;8,32;2,09;0,00;0,00;0,00;0,00;0,04;0,01;5,63;1,57;0,65;0,17;2,00;0,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;PARANATINGA;16423;9.856;2,85;0,84;0,00;0,00;0,00;0,00;0,03;0,01;2,77;0,72;0,05;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;RONDOLANDIA;16424;1.538;17,77;0,95;0,00;0,00;0,00;0,00;0,06;0,01;15,63;0,82;2,08;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;SOZINHO;16425;1.921;10,98;4,95;0,00;0,00;0,00;0,00;0,00;0,00;9,44;3,92;1,04;0,93;0,50;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;TAPURAH;16426;5.075;2,30;0,96;0,00;0,00;0,00;0,00;0,07;0,02;2,23;0,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;IPIRANGA DO NORTE;16465;6.298;4,26;2,89;0,00;0,00;0,00;0,00;0,61;0,14;2,98;1,13;0,14;0,03;0,53;1,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;SINOP;16466;37.536;2,10;0,93;0,00;0,00;0,00;0,00;0,06;0,03;1,59;0,67;0,10;0,05;0,35;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;SORRISO-TERCEARIO ELN;16467;1.927;5,41;2,23;0,00;0,00;0,00;0,00;0,58;0,14;3,78;1,60;1,05;0,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
405;Fevereiro/2023;BOA ESPERANCA;16468;6.678;4,26;1,24;0,00;0,00;0,00;0,00;0,01;0,00;3,80;1,00;0,45;0,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;AGUAS BELAS;14117;25.450;2,48;1,13;0,00;0,00;0,00;0,00;0,03;0,01;2,38;1,03;0,00;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ANGELIM;14118;14.922;1,88;0,90;0,00;0,00;0,00;0,00;0,00;0,00;1,88;0,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ARARIPINA;14119;33.009;1,67;0,59;0,00;0,00;0,00;0,00;0,05;0,01;0,78;0,28;0,00;0,00;0,80;0,29;0,00;0,00;0,04;0,01;0,00;0,00;0,00;0,00
43;Janeiro/2023;BARRA DE BEBEDOURO;14121;15.346;5,28;0,71;0,00;0,00;0,00;0,00;0,00;0,00;2,67;0,54;0,00;0,00;2,61;0,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BARREIROS;14123;21.788;1,39;0,67;0,00;0,00;0,00;0,00;0,14;0,02;1,25;0,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BEBERIBE;14124;20.279;0,41;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,41;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BELO JARDIM;14126;49.597;1,14;0,52;0,00;0,00;0,00;0,00;0,01;0,00;1,11;0,52;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BEZERROS;14127;27.838;0,70;0,37;0,00;0,00;0,00;0,00;0,04;0,02;0,66;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BOA VISTA;14129;10.597;0,24;0,32;0,00;0,00;0,00;0,00;0,03;0,01;0,21;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BOM JARDIM;14130;36.897;1,51;0,42;0,00;0,00;0,00;0,00;0,15;0,03;1,20;0,36;0,00;0,00;0,15;0,02;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00
43;Janeiro/2023;BONITO;14132;13.906;1,12;0,54;0,00;0,00;0,00;0,00;0,00;0,00;1,08;0,53;0,00;0,00;0,04;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BOTAFOGO;14134;7.744;0,87;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,87;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BREJAO;14135;16.902;1,96;0,79;0,00;0,00;0,00;0,00;0,04;0,02;1,92;0,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BREJO DA MADRE DE DEUS;14136;20.484;1,23;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,89;0,19;0,00;0,00;0,34;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CABO;14139;28.696;0,57;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,54;0,17;0,00;0,00;0,03;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CAETÉS;14141;19.378;2,60;0,66;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,30;0,00;0,00;1,40;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CAMARAGIBE;14142;40.019;0,28;0,13;0,00;0,00;0,00;0,00;0,03;0,01;0,25;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CAMOCIM DE SAO FELIX;14143;24.833;0,84;0,36;0,00;0,00;0,00;0,00;0,02;0,01;0,82;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CAMPUS;14144;77.157;0,63;0,20;0,00;0,00;0,00;0,00;0,01;0,00;0,62;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BOM CONSELHO;14145;23.455;2,14;0,35;0,00;0,00;0,00;0,00;0,03;0,01;2,11;0,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CARPINA;14147;40.949;0,58;0,37;0,00;0,00;0,00;0,00;0,01;0,00;0,57;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CARUARU;14148;97.197;0,56;0,25;0,00;0,00;0,00;0,00;0,01;0,00;0,55;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CONDADO;14151;21.302;0,75;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,75;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CORRENTES;14152;12.211;1,80;0,95;0,00;0,00;0,00;0,00;0,16;0,02;1,64;0,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CRUZ DE REBOUCAS;14153;30.955;0,62;0,26;0,00;0,00;0,00;0,00;0,08;0,01;0,54;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CUSTODIA;14154;22.063;3,59;2,48;0,00;0,00;0,00;0,00;0,00;0,00;3,54;2,47;0,00;0,00;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;DOM AVELAR;14155;47.991;0,58;0,27;0,00;0,00;0,00;0,00;0,08;0,02;0,50;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;EXU;14157;21.337;2,09;0,51;0,00;0,00;0,00;0,00;0,01;0,00;2,08;0,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;GARANHUNS;14160;41.838;0,65;0,64;0,00;0,00;0,00;0,00;0,01;0,00;0,64;0,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;GAZOMETRO;14161;9.016;0,78;0,55;0,00;0,00;0,00;0,00;0,20;0,06;0,58;0,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;GLORIA DO GOITA;14162;26.040;0,73;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,41;0,15;0,00;0,00;0,32;0,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;GOIANA;14163;21.043;0,69;0,23;0,00;0,00;0,00;0,00;0,02;0,01;0,67;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;HELIOPOLIS;14165;31.080;0,49;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,49;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;IBIMIRIM;14166;10.913;1,60;0,43;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,41;0,00;0,00;0,06;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;IGARASSU;14168;22.958;0,43;0,14;0,00;0,00;0,00;0,00;0,02;0,01;0,41;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;INAJA;14171;20.165;3,80;0,88;0,00;0,00;0,00;0,00;0,00;0,00;3,18;0,84;0,00;0,00;0,62;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ITAMARACA;14173;16.841;0,81;0,43;0,00;0,00;0,00;0,00;0,20;0,03;0,61;0,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ITAPARICA;14174;12.226;0,91;0,24;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,20;0,00;0,00;0,31;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;FERNANDO DE NORONHA;14175;1.033;1,32;1,09;0,00;0,00;0,00;0,00;0,00;0,00;1,32;1,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ITAPISSUMA;14176;10.646;0,23;0,10;0,00;0,00;0,00;0,00;0,02;0,00;0,21;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;JABOATAO;14177;44.396;1,45;0,73;0,00;0,00;0,00;0,00;0,03;0,01;1,42;0,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;JOAO DE BARROS;14178;15.548;0,02;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;JOSE MARIANO;14179;32.217;0,59;0,19;0,00;0,00;0,00;0,00;0,01;0,01;0,58;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;LIMOEIRO;14182;31.924;0,81;0,33;0,00;0,00;0,00;0,00;0,05;0,01;0,64;0,29;0,00;0,00;0,12;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;MASSANGANO I;14184;10.301;2,36;1,89;0,00;0,00;0,00;0,00;0,12;0,02;1,88;1,52;0,00;0,00;0,36;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;MORENO;14187;17.407;1,24;0,58;0,00;0,00;0,00;0,00;0,11;0,02;0,88;0,36;0,00;0,00;0,25;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;NAZARE DA MATA;14188;21.456;0,49;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,49;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;NOVA PETROLANDIA;14189;15.772;1,65;0,49;0,00;0,00;0,00;0,00;0,00;0,00;1,27;0,33;0,00;0,00;0,38;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;OLINDA;14190;43.379;0,55;0,20;0,00;0,00;0,00;0,00;0,08;0,02;0,47;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ORATORIO;14191;18.634;1,09;0,26;0,00;0,00;0,00;0,00;0,03;0,01;0,94;0,22;0,00;0,00;0,12;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PALMARES;14193;43.379;2,01;1,02;0,00;0,00;0,02;0,03;0,00;0,00;1,67;0,95;0,00;0,00;0,32;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PARATIBE I;14194;37.888;1,39;0,76;0,00;0,00;0,00;0,00;0,00;0,00;0,92;0,50;0,00;0,00;0,47;0,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PARATIBE II;14195;10.229;0,95;0,31;0,00;0,00;0,00;0,00;0,01;0,00;0,94;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PASSIRA;14197;19.596;0,98;0,34;0,00;0,00;0,00;0,00;0,00;0,00;0,97;0,34;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PAU AMARELO;14198;75.484;0,56;0,82;0,00;0,00;0,00;0,00;0,04;0,01;0,52;0,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PAUDALHO;14199;17.043;0,76;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,69;0,24;0,00;0,00;0,07;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PETROLINA I;14201;24.687;0,27;1,08;0,00;0,00;0,00;0,00;0,12;0,02;0,15;1,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PETROLINA II;14202;47.520;0,29;0,18;0,00;0,00;0,00;0,00;0,01;0,00;0,28;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PINA;14204;23.760;0,48;0,38;0,00;0,00;0,00;0,00;0,23;0,03;0,25;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PIRAPAMA I;14205;16.320;1,24;1,07;0,00;0,00;0,00;0,00;0,06;0,02;0,77;0,43;0,00;0,00;0,41;0,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PONTEZINHA;14206;48.888;0,34;0,20;0,00;0,00;0,00;0,00;0,03;0,00;0,31;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;RIACHO DAS ALMAS;14211;15.382;1,00;0,19;0,00;0,00;0,00;0,00;0,07;0,02;0,93;0,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;RIO DOCE;14212;41.480;0,25;0,15;0,00;0,00;0,00;0,00;0,04;0,01;0,21;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;RIO JORDAO;14214;27.798;0,10;0,03;0,00;0,00;0,00;0,00;0,03;0,01;0,07;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SANTA CRUZ DO CAPIBARIBE;14216;64.589;0,22;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,22;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SANTO AMARO;14218;25.365;0,08;0,03;0,00;0,00;0,00;0,00;0,02;0,01;0,06;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SAO BENEDITO;14219;60.981;0,82;0,70;0,00;0,00;0,00;0,00;0,01;0,00;0,81;0,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SAO BENTO DO UNA;14220;18.833;0,40;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,40;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SAO CAETANO;14221;13.928;0,26;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,24;0,12;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SAO JOSE DO EGITO;14223;36.484;1,14;0,25;0,00;0,00;0,00;0,00;0,05;0,01;0,73;0,17;0,00;0,00;0,36;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SAO LOURENCO DA MATA;14224;25.077;0,89;0,47;0,00;0,00;0,00;0,00;0,10;0,02;0,64;0,41;0,00;0,00;0,15;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SERTANIA;14226;14.452;0,65;0,45;0,00;0,00;0,00;0,00;0,00;0,00;0,65;0,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SURUBIM;14228;46.405;1,27;0,52;0,00;0,00;0,00;0,00;0,06;0,01;1,21;0,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TABATINGA;14229;36.090;0,76;0,39;0,00;0,00;0,00;0,00;0,02;0,01;0,55;0,32;0,00;0,00;0,19;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TABIRA;14230;23.527;1,42;0,50;0,00;0,00;0,00;0,00;0,00;0,00;1,37;0,49;0,00;0,00;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TAMANDARE;14231;12.401;2,47;3,69;0,00;0,00;0,00;0,00;0,12;0,03;1,00;0,82;0,00;0,00;1,35;2,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TEJUCUPAPO;14233;12.587;1,11;0,72;0,00;0,00;0,00;0,00;0,08;0,01;0,96;0,70;0,00;0,00;0,07;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;VICENCIA;14238;23.660;2,97;0,94;0,00;0,00;0,00;0,00;0,10;0,02;2,87;0,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ENSEADA DOS CORAIS;15659;18.659;0,97;0,94;0,00;0,00;0,00;0,00;0,05;0,01;0,92;0,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SUAPE;15660;890;4,34;1,00;0,00;0,00;0,00;0,00;2,30;0,41;2,04;0,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;VITORIA DE SANTO ANTAO II;15661;11.973;1,75;0,75;0,00;0,00;0,00;0,00;0,00;0,00;1,75;0,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;VITORIA DE SANTO ANTAO;15662;61.819;1,59;0,53;0,00;0,00;0,00;0,00;0,11;0,03;0,80;0,31;0,00;0,00;0,68;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TIMBAUBA;15663;32.544;2,02;0,51;0,00;0,00;0,00;0,00;0,13;0,02;1,89;0,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;MACAPARANA;15664;11.346;2,17;0,70;0,00;0,00;0,00;0,00;0,00;0,00;2,17;0,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SAO JOSE DO BELMONTE;16149;18.821;0,80;0,24;0,00;0,00;0,00;0,00;0,01;0,00;0,79;0,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SERRITA;16150;13.612;2,77;1,70;0,00;0,00;0,00;0,00;0,00;0,00;2,77;1,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;VERTENTES;16151;14.450;0,83;0,54;0,00;0,00;0,00;0,00;0,00;0,00;0,83;0,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;GRAVATA II;16152;30.732;1,28;0,70;0,00;0,00;0,00;0,00;0,01;0,01;1,27;0,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SANTA CRUZ;16153;16.360;6,03;1,10;0,00;0,00;0,00;0,00;0,00;0,00;3,70;0,65;0,00;0,00;2,33;0,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ILHA DO RETIRO;16154;23.653;0,26;0,26;0,00;0,00;0,01;0,02;0,02;0,01;0,23;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;VENTUROSA;16156;11.399;2,22;0,48;0,00;0,00;0,00;0,00;0,12;0,02;2,10;0,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;IPUTINGA;16157;37.647;0,17;0,12;0,00;0,00;0,01;0,04;0,00;0,00;0,16;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SERRA TALHADA;16158;52.686;0,62;0,54;0,00;0,00;0,00;0,00;0,03;0,01;0,59;0,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;FLORES;16159;17.448;1,01;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,98;0,40;0,00;0,00;0,03;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;RIO FORMOSO;16160;14.884;0,79;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,79;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;ESCADA;16163;25.153;0,89;0,28;0,00;0,00;0,00;0,00;0,17;0,04;0,45;0,16;0,00;0,00;0,27;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SETUBAL;16164;18.730;0,42;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,42;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;FLORESTA;16165;19.359;2,53;1,02;0,00;0,00;0,00;0,00;0,00;0,00;2,53;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BOM NOME;16166;12.124;2,72;1,02;0,00;0,00;0,00;0,00;0,16;0,06;2,56;0,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;SALGUEIRO;16167;29.922;0,49;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,35;0,16;0,00;0,00;0,14;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TORITAMA;16168;33.046;0,31;0,10;0,00;0,00;0,00;0,00;0,04;0,02;0,27;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;GRAVATA;16169;25.777;1,15;0,44;0,00;0,00;0,00;0,00;0,00;0,00;1,15;0,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;BOA VIAGEM;16170;34.567;0,56;0,35;0,00;0,00;0,00;0,00;0,00;0,00;0,17;0,12;0,00;0,00;0,39;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PIEDADE;16171;48.608;0,35;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,31;0,13;0,00;0,00;0,04;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;PRAZERES;16172;38.912;0,49;0,29;0,00;0,00;0,00;0,00;0,00;0,00;0,49;0,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;OURICURI;16173;27.230;0,97;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,97;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;TRINDADE;16174;29.456;2,23;1,55;0,00;0,00;0,00;0,00;0,14;0,03;1,71;0,95;0,00;0,00;0,38;0,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;AGRESTINA;16175;22.425;0,68;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,68;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;CATENDE;16176;23.462;0,83;0,33;0,00;0,00;0,00;0,00;0,04;0,01;0,79;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
43;Janeiro/2023;QUIPAPA;16177;20.178;1,79;0,31;0,00;0,00;0,00;0,00;0,00;0,00;1,79;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
